iso,year,CONTROL_CORRUPTION,CREDIT_PRIVATE,CURRENT_ACCOUNT,DEPENDENCY_RATIO,ELECTRICITY,EXCHANGE_RATE,EXPORT_GROWTH,FDI,GDP_GROWTH,GDP_PC_PPP,GOV_EFFECTIVENESS,GROSS_SAVINGS,HIGH_TECH_EXPORTS,IMPORT_GROWTH,INFLATION,INVESTMENT,LIFE_EXPECTANCY,MANUF_VA,POLITICAL_STABILITY,POPULATION,REAL_INTEREST,REG_QUALITY,RESERVES_MONTHS,REVENUE_EX_GRANTS,RND,RULE_OF_LAW,SCHOOLING_SEC,TAX_REVENUE,TERMS_OF_TRADE,TRADE_OPENNESS,UNEMPLOYMENT,URBAN_SHARE,WORLD_GROWTH,WORLD_EXPORT_GROWTH,WORLD_INFLATION,ctfp,hc,rkna,emp,pop,cgdpo,rgdpo,rgdpna,labsh
DEU,2011,1.6649059,83.2493965947192,6.09171549435117,51.7462351755806,100.0,0.718413898653317,7.90277264674211,2.55089499875415,3.75796884489337,57950.9589729677,1.645879,27.3804200252678,16.3417186285114,6.67090188059049,2.07517283735874,21.2669872693317,80.4365853658537,20.1229017332202,0.895856,80274983.0,,1.472517,1.73238224101184,28.4908861229527,2.75016,1.5919362,105.34651184082,11.7508036302609,93.8,78.433002901442,5.967,80.3405762928198,3.31431839310667,5.51788947035175,4.80063594169405,0.9631972312927246,3.655776262283325,0.9168268442153931,41.224578857421875,80.855632,3764469.25,3861188.25,3860486.5,0.6160508990287781
DEU,2012,1.6570716,82.1912777571376,7.01984446991475,51.5805062735217,100.0,0.778338120416812,2.59225689681315,1.8196411156431,0.463512036709204,58110.3768512245,1.7583687,26.4802539661911,17.2272861923698,-0.416914881938752,2.00848884782956,19.4724714926695,80.5390243902439,20.0472978765968,0.9668035,80425823.0,,1.5033775,1.99204911526836,28.7461775885228,2.82499,1.6179786,104.442237854004,11.9144565745477,93.2,79.3316495670315,5.372,80.393447520218,2.74743359443485,2.74285501350239,3.72532666110646,0.9394164681434631,3.6582205295562744,0.9292181134223938,41.677947998046875,80.972628,3734986.0,3830993.25,3876642.75,0.6284950375556946
DEU,2013,1.6261055,80.6847771482794,6.55719316810853,51.6197490623175,100.0,0.752945122701996,0.474457033007482,1.76515036525359,0.396995583779145,58182.0766176953,1.8105078,26.339387294457,17.2979906043683,1.7822973412281,1.50472330251876,19.7883815690324,80.490243902439,19.7600541430605,0.9567087,80645605.0,,1.4776207,1.54982493519138,28.9264882364433,2.78067,1.6271661,103.935333251953,12.0952178281376,95.1,77.5860288576931,5.316,80.4732318400362,2.88974765617324,3.15001331842582,2.65167342916577,0.9309695363044739,3.6606667041778564,0.9397491216659546,41.996150970458984,81.17436699999999,3743099.5,3839727.75,3893606.5,0.6307671070098877
DEU,2014,1.7082916,77.7920367770492,7.19411093057004,51.8321732192251,100.0,0.752728196932603,4.33779904633182,0.437762571704246,2.18018602168017,59203.2340879963,1.9655186,27.389383046964,17.2097149731509,3.46691721410298,0.906794000434246,20.139488753447,81.090243902439,20.1102373285709,1.067265,80982500.0,,1.5568299,1.48007833557917,28.9254038405479,2.82218,1.7365653,103.303871154785,12.050213270698,97.6,76.8483516336234,4.979,80.57574023743,3.16849193058366,3.47031825748584,2.39371597209796,0.9323268532752991,3.663114547729492,0.9524822235107422,42.331260681152344,81.450378,3853405.5,3973957.75,3979637.5,0.6279784440994263
DEU,2015,1.7233648,76.5815039050479,8.09671429040112,52.1224069865761,100.0,0.901296423367096,4.87317167966323,1.82239938063641,1.66300602334775,59668.9890355282,1.9623466,27.624739160072,17.8243752766447,5.32712330731107,0.514426137125456,19.4978020945699,80.6414634146341,20.1379643216943,0.8311441,81686611.0,,1.6412186,1.53866263784816,28.8827449036776,2.87725,1.739872,102.192413330078,11.9885456247591,100.0,77.7565815686922,4.612,80.6974371632814,3.12721325699906,3.3526080435236,1.43702380935655,0.930548906326294,3.6655640602111816,0.9669467210769653,42.535579681396484,81.78741099999999,3920028.0,3931076.75,4039011.0,0.6291250586509705
DEU,2016,1.763112,75.9886830599554,8.90236036837271,52.5820458594372,100.0,0.903421436257263,1.98715322717844,1.64365840117303,2.22222216259371,60504.5857417161,1.9057837,28.6547979791762,18.0827014214761,3.74204682596707,0.491747008445174,19.7122567843741,80.990243902439,20.4130244960425,0.7945337,82348669.0,,1.6895096,1.62420238995537,28.8217362865039,2.88393,1.6848367,100.852310180664,11.8344647143693,102.0,76.0059902166055,4.104,80.8347870684725,2.78974074234593,2.55312687440671,1.59691227583204,0.9511167407035828,3.6680150032043457,0.9827460050582886,42.92736053466797,82.19376799999999,4066405.75,4048522.75,4129080.75,0.6296030879020691
DEU,2017,1.8222612,76.0590859587592,8.07873526112888,53.258253101446,100.0,0.885205508269372,3.85750851872689,2.88914588414184,2.797906720551,61965.4342904965,1.8901031,28.6566319463924,15.850578794452,4.13721445485855,1.50949485109628,20.6909762954118,80.9926829268293,20.092676209306,0.7022243,82657002.0,,1.6946666,1.62554687781984,28.9820017941202,2.9886,1.7028849,101.095642089844,11.9735022246491,100.6,77.4548394742448,3.781,80.9842544038853,3.44658623167955,5.17026302354977,2.22314331448899,0.9643374085426331,3.6704676151275635,1.0,43.59321975708008,82.65840899999999,4236518.5,4236518.5,4236518.5,0.6333663463592529
DEU,2018,1.9178103,76.6188414195566,8.43761219902204,53.8754552465607,100.0,0.846772667108111,2.55827209805651,4.00082875273687,1.13569604599849,62481.1183971045,1.8019092,30.0075324734044,15.7474335584013,5.02096268968633,1.73216879766942,21.6503641494105,80.8926829268293,19.8054472442,0.8239013,82905782.0,,1.6795515,1.45449826289867,29.2858536471726,3.05057,1.715527,100.837303161621,11.9511186565056,99.4,79.1252260463654,3.384,81.1423036204018,3.28663086462807,4.12857650045815,2.44258329692817,0.9437330961227417,3.672922134399414,1.0190348625183105,44.3060302734375,83.12441799999999,4256178.0,4263030.5,4290237.5,0.6419044137001038
DEU,2019,1.8768449,77.9656968065859,7.87471222403173,54.5379868593646,100.0,0.893276257067409,2.06947482390558,1.9056930139782,0.977734697038784,62949.8932511855,1.8881241,29.2651262058024,16.3869405629417,3.46925191936447,1.44565976888253,21.381259046499,81.2926829268293,19.3094694228334,0.7271723,83092962.0,,1.6651379,1.68680367954395,29.5495126198661,3.11256,1.7076622,101.152557373047,11.9024504704179,100.8,79.0732427175683,3.163,81.3053991689039,2.680308747553,1.27890715448402,2.20607305781525,0.9274857044219971,3.67537784576416,1.0379841327667236,44.795196533203125,83.517045,4274167.5,4275312.0,4314067.5,0.6419044137001038
DEU,2020,1.8713077,83.809378912227,6.34782686016016,55.295066596629,100.0,0.875506396987998,-9.48587967586583,4.48523547812751,-4.13191443239947,60299.5767710809,1.7812546,28.0207954478952,15.5031959869375,-8.13889426710104,0.144877925813982,21.7290304632077,81.0414634146342,18.52749571104,0.6840532,83160871.0,,1.5622145,2.2194147879826,29.5059871563036,3.0897,1.6271231,101.307800292969,11.1648583484027,101.8,72.9335327120137,3.881,81.4700055002738,-2.88621185457086,-8.51501859309677,1.90509722047501,,,,,,,,,
DEU,2021,1.8243293,82.7038241987432,6.92006966375342,56.2311272070142,100.0,0.84549413889045,10.1800002222362,2.93002168676674,3.90999994204108,62630.7748127737,1.8265941,29.5132406376345,15.3851048227765,9.33000033424265,3.06666666666673,22.6730557200041,80.790243902439,18.5726195842861,0.6603045,83196078.0,,1.6129105,1.99690469909918,29.2255467990463,3.0786,1.6349496,101.203536987305,11.4694189021112,99.1,79.9195348609851,3.594,81.6325870653934,6.48508887596752,9.98381025527803,3.47540320289875,,,,,,,,,
DEU,2022,1.8224098,81.079187544963,4.11376375249819,57.1621227360374,100.0,0.949623753156941,3.89362836455925,1.82269397984058,1.8092581243061,63777.9291029299,1.7792628,27.027321336362,17.4981505573659,7.56425452215119,6.87257438551097,23.2760146288029,80.6080487804878,18.3217735042199,0.5284799,83177813.0,,1.5636199,1.76085539632078,28.5689040179075,3.07096,1.5810518,100.81729888916,11.2560065573935,96.4,88.7857542130501,3.137,81.7867852780995,3.44001097265647,7.04279770032062,8.08169507021982,,,,,,,,,
DEU,2023,1.699403,77.253484574492,5.50327392607703,57.9918953896649,100.0,0.924839558470698,-1.41521776735212,1.99210813981277,-0.869647578573321,63140.1949099669,1.5613864,27.6337088938208,17.7818374796623,-1.40306119009635,5.94643667725823,21.994283425489,81.0414634146342,18.9402532641593,0.50602,83287273.0,,1.4741969,1.84235967804865,28.4183906847328,3.1539,1.5855645,100.603057861328,10.6875057770109,101.9,81.9625483787634,3.071,81.9034366692129,2.85938493335973,0.761537454221255,5.79944107391962,,,,,,,,,
DEU,2024,1.7734211,,5.89380863529108,58.9970399490838,100.0,0.923889546117607,-2.06468766789156,1.33680512940413,-0.495851897260366,62654.602264023,1.5462994,27.123558800475,17.9772990379432,-0.560586423345441,2.2564981433876,21.4994328905028,80.7926829268293,18.0067082931968,0.1242671,83516593.0,,1.4980615,2.17619726140455,29.3708896111546,,1.6257844,100.243698120117,10.890812364142,102.1,79.0907305894936,3.4,82.0211432579125,2.90001340156714,2.86531604224305,3.01447576977999,,,,,,,,,
FRA,1990,,,-0.790699531946191,51.7927794111704,100.0,5.445275,3.56846497902363,1.0482480186712,2.82962715326478,38655.8856842914,,23.5746331296661,,4.9443686999266,3.19428338029482,24.4166717434176,76.6,16.0260477551757,,58261012.0,,,2.39047333010139,38.5327550628543,,,,18.9060035959745,,44.5862869486888,,74.0675966432025,2.70835661034906,5.27155007050217,8.06346090938833,1.0209871530532837,2.8011343479156494,0.5327248573303223,23.659503936767578,58.235696999999995,1535612.5,1581094.75,1889867.125,0.6175705194473267
FRA,1991,,,-0.517748489885409,52.1717519577992,100.0,5.64211666666667,6.48893037823706,1.20359034786282,1.23666248297356,38937.9522513749,,23.2037793973606,,3.13512748140458,3.21340732409677,23.5809030570734,76.8487804878049,15.7401649192442,,58554242.0,,,2.01834068141603,38.9445529903618,,,,19.0732292787978,,44.9537001550562,9.134,74.2197862924166,1.22518126757618,2.92537855288582,8.99693873494331,1.0224605798721313,2.810061454772949,0.5507251024246216,23.685340881347656,58.512369,1553607.125,1586835.25,1909676.25,0.6189263463020325
FRA,1992,,,0.280170781675052,52.4882157469949,100.0,5.29381583333333,5.87246674118123,1.57156807831079,1.5160611169627,39331.9041920718,,22.546309235783,,1.75016885067917,2.36376046269356,21.8057009887396,77.1,15.4114451534123,,58846584.0,,,1.65428105069499,38.6812203281648,,,,18.6235360567864,,43.963354493583,10.203,74.4051122960444,2.06322489260802,3.36115645327708,7.63610852336974,0.9957281351089478,2.819016933441162,0.5674642324447632,23.526134490966797,58.773365,1572490.375,1615930.0,1940218.5,0.6174224019050598
FRA,1993,,,0.683954592617435,52.6875792751951,100.0,5.66323,0.295448003241589,1.5789947240431,-0.35899781051468,39020.6141584284,,21.2961089475221,,-3.37902415023261,2.10446277124642,19.2950345538123,77.3,14.8693038816269,,59103094.0,,,1.77533505746057,38.5717284549341,,,,18.5020170657823,,41.7256163123108,11.32,74.6168782336776,1.85802699127092,3.56355749103992,7.14458706876257,0.9886645078659058,2.828001022338867,0.5798112750053406,23.282968521118164,59.022518999999996,1563943.75,1612599.0,1928021.0,0.6193192601203918
FRA,1994,,,0.535080974263654,52.8489827950778,100.0,5.552045,8.10843617532362,1.1399094845552,2.38366086110145,39801.3888979817,,21.3981033981652,,8.76726577118671,1.65551532926999,20.0277093753549,77.6487804878049,14.4886732749034,,59324863.0,,,2.09838780408461,38.7763851983251,,,,19.1964876614466,,43.7513491504061,12.593,74.8499283532348,3.41622758531712,8.90351962923714,10.2479355556119,0.9960854053497314,2.8370134830474854,0.5927056074142456,23.411144256591797,59.265653,1599833.25,1645412.25,1973490.375,0.617228090763092
FRA,1995,,,0.679551477433415,52.9621580256401,100.0,4.9914825,8.62907338691241,1.48796470785062,2.30479278392259,40570.7169560557,,21.9729668295532,,7.03909311903404,1.79648142095589,20.1870996465323,77.7512195121951,14.7047163525134,,59541294.0,,,1.81008227998558,43.2864855103269,,,,19.5966740550192,,45.4316616938638,11.834,75.0991069026347,3.17807321635462,9.01297366456417,9.07738095238091,1.0080455541610718,2.846054792404175,0.605656623840332,23.65852165222168,59.508483999999996,1626450.625,1682645.0,2015065.75,0.6201577186584473
FRA,1996,1.408111,,1.2859310187773,53.0229185189154,100.0,5.1155225,3.98250076976313,1.37419707227678,1.39707987198881,40990.7395148125,1.5259154,21.7903989739422,,2.29713194566517,1.98288365089739,19.2219851950366,77.9536585365854,14.2826669078907,0.8188274,59754504.0,,0.7197901,1.77983601663556,44.3041661584362,2.23224,1.4177546,,20.5321010378968,,46.1124801589641,12.367,75.3592581297959,3.58623401800118,6.43102237277841,6.52609569372579,1.0074114799499512,2.8551251888275146,0.6194326877593994,23.806283950805664,59.748767,1654349.875,1720381.5,2043538.625,0.6233627796173096
FRA,1997,,,2.60806895660173,53.0784137746732,100.0,5.83669166666667,12.8182311929594,1.59017858585611,2.5270616339357,41876.9330265158,,22.7576436116306,,7.77481572928613,1.20394294026964,18.8941086598021,78.3048780487805,14.5272369069526,,59968066.0,,,1.75780312836567,44.1845319714544,2.15216,,,21.2050966247779,,49.803453474736,12.566,75.6252262826369,3.99678915639295,9.47428529362406,5.55412988949405,1.0582866668701172,2.8642241954803467,0.6337730884552002,24.00385284423828,59.988873,1766049.875,1819024.125,2091281.75,0.6170202493667603
FRA,1998,1.3972284,,2.51843043289977,53.2192971135075,100.0,5.89951566666667,8.58588539272647,1.97196226741527,3.45259434279616,43162.5423856938,1.4602862,23.7057060992741,,12.160037965827,0.651126867833073,20.1267071009099,78.6048780487805,14.5072158307965,0.7452015,60190684.0,,0.8377413,2.19227568797316,43.8555360191384,2.10343,1.2498062,,23.1752076924494,,51.4214328030771,12.074,75.8918556090764,2.78125282205437,4.5071475292704,5.09729149331442,1.1052285432815552,2.873352289199829,0.6516634225845337,24.439313888549805,60.244336999999994,1887980.75,1921072.875,2166330.5,0.6123296618461609
FRA,1999,,,3.4092327167425,53.4589773611305,100.0,0.938283072395283,5.01135255487475,3.09171602103703,3.39930808809441,44400.1357889191,,24.2896514574492,,6.70594055956239,0.537141639134596,20.7309977149378,78.7560975609756,14.3120658166732,,60501986.0,,,1.94486233903106,44.4164418398622,2.1165,,,23.7873401244886,,51.6706614638734,11.981,76.1682703613968,3.57856819120765,5.32456715779929,3.04194667094533,1.1299272775650024,2.882509469985962,0.6728713512420654,25.020395278930664,60.535179,1981795.75,2011288.125,2240449.0,0.6185890436172485
FRA,2000,1.2886271,,1.1848394944316,53.6919719635663,100.0,1.08270508132602,12.6690102065943,3.04117027418415,4.14099996402915,45922.4789363701,1.6644076,23.7110536739959,,14.7467915153013,1.67595988720928,21.8578770673408,79.0560975609756,14.3878392198042,0.8231818,60918661.0,,1.0600734,1.74747387511078,43.439130304069,2.10066,1.3540002,,23.5306025928572,,57.7860470318197,10.218,76.5143983146093,4.56720186018067,11.7816277096899,3.43351563418764,1.1732499599456787,2.891695737838745,0.6953129172325134,25.625225067138672,60.874356999999996,2105389.0,2128715.25,2328356.75,0.6154210567474365
FRA,2001,,77.3883861486517,1.5298994522382,53.8263544157586,100.0,1.11653308564462,2.89177283501773,3.65899790543177,1.89946701186636,46454.8706927365,,23.7864406085702,,2.29639904141987,1.63478079549599,21.5146500727515,79.1585365853659,13.9296551551957,,61364377.0,,,1.61505896061532,43.8061268925512,2.1494,,104.571113586426,23.563254487096,,56.8932328560722,8.61,76.9074413607811,2.02994447591411,0.665655850400682,3.83657262052543,1.211199402809143,2.907761812210083,0.7175650000572205,25.97429084777832,61.269223,2168642.75,2185648.25,2374544.75,0.617072582244873
FRA,2002,1.2479233,76.5284393068992,1.18270439802011,53.8550812022264,100.0,1.05755899623965,2.07080354911146,3.45413596292302,1.06775027069419,46610.7820717214,1.5487521,22.5727520688813,,2.3385812157765,1.92341228727064,20.7001905304491,79.2609756097561,13.4598053740839,0.8013429,61812142.0,,1.1081742,1.62262317645235,43.1438246389983,2.18758,1.1623234,103.186340332031,22.764124672502,,55.1325248503102,8.702,77.2543866607525,2.31891535273219,2.75388195938507,2.90799688587762,1.2286947965621948,2.923917293548584,0.7358846664428711,26.102304458618164,61.712083,2186888.0,2197271.75,2401508.5,0.6215562224388123
FRA,2003,1.34057,75.9612449584322,0.871063406872808,53.7782755676556,100.0,0.88404792718493,-1.36790876517054,2.30782482603352,0.967827182558352,46730.975806379,1.6348006,22.0506952001078,,0.676972602528238,2.09847219146919,20.6506168230936,79.1146341463415,12.9922663496214,0.3434671,62249855.0,,1.3314758,1.55732088735449,42.548360587428,2.13086,1.2892257,102.772102355957,22.2935305694438,,52.5988822870657,8.306,77.4691216035138,3.07416318395302,4.25941501920559,3.02504526252236,1.1663955450057983,2.940162420272827,0.7535400390625,26.12419891357422,62.182111,2127981.0,2144133.75,2421277.0,0.6217507123947144
FRA,2004,1.3036186,76.9744161883116,0.434470120439983,53.7305396887409,100.0,0.803921647747618,5.34566806891523,1.68777447237363,2.86825052501032,47720.4413351103,1.553699,22.4333906736965,,6.00459065440909,2.14208964640239,21.3643685480586,80.1634146341463,12.5672208197628,0.3900905,62707588.0,,1.3099942,1.42672975364213,42.5896362595371,2.10438,1.3039095,102.220016479492,22.3223206875365,,53.7497648292028,8.914,77.4900500011961,4.49537859755031,10.211060301273,3.51799903099596,1.0918102264404297,2.95649790763855,0.7720776200294495,26.165403366088867,62.649663999999994,2172882.0,2188098.25,2489792.75,0.6164361238479614
FRA,2005,1.4277596,80.324329471898,-0.00650919177703098,53.7054007961336,100.0,0.803800192161442,4.24478199956198,3.8837306583925,1.88856584109286,48257.4650937971,1.7144505,22.4390250328785,,6.25052467030329,1.74586936380487,21.9113534781153,80.1634146341463,12.1452500973725,0.4622453,63180854.0,,1.3267578,1.22407209995772,42.7236277428812,2.05599,1.4493374,106.781677246094,22.405869035214,108.1,55.8228361241299,8.882,77.4363315105438,4.0591513939051,6.97010195405532,4.10725070715931,1.1081444025039673,2.972923994064331,0.7912851572036743,26.334571838378906,63.092887999999995,2339121.75,2372596.75,2531203.75,0.6158434152603149
FRA,2006,1.4758857,84.3572835148986,0.0221896585541475,53.6094922053175,100.0,0.796432730949102,5.34108075686648,3.40646118259263,2.71406448755236,49223.247197008,1.463733,23.0722888675806,,5.76957816596064,1.67512449608726,22.6851885959248,80.8121951219512,11.6390346197616,0.5971816,63622342.0,,1.3022689,1.41916447455224,42.9995642519304,2.05331,1.2574073,106.927520751953,22.6603947257799,108.3,57.8692775292673,8.832,77.3467240068648,4.48913510541222,8.49180561935788,4.26717463390264,1.0764082670211792,2.989441156387329,0.8116674423217773,26.609586715698242,63.503046999999995,2415135.25,2432615.5,2593201.0,0.6155794262886047
FRA,2007,1.4835556,88.974306564356,-0.328279950461903,53.6180524618417,100.0,0.729672399984083,2.84901419395899,3.15449449926763,2.53048188351066,50157.7837477634,1.5196924,23.5376685505618,20.1428349498868,5.47333128938581,1.4879980595386,23.5691050042771,81.1121951219512,11.579923857885,0.6512556,64016890.0,,1.3437547,1.4126915622981,42.4848634559389,2.02815,1.3042062,106.69352722168,22.2192097607056,107.1,58.1525611309659,8.008,77.2457976606157,4.43123376835285,6.65749601979584,4.81023704342912,1.0601149797439575,3.0060503482818604,0.8343518376350403,26.99143409729004,63.884679,2524260.0,2546277.75,2656079.25,0.6073021292686462
FRA,2008,1.4496473,92.6357426084034,-0.962244945077225,53.8644415960553,100.0,0.679922680042729,0.586062290279003,2.32326700027606,0.380171435849121,50068.2969141379,1.6286144,23.2559008511574,21.4617976728355,1.26447587570355,2.81286194914785,23.4671040402669,81.2146341463415,11.067976542911,0.6388366,64375116.0,,1.3061458,1.13689655145287,42.4509058971215,2.06363,1.3102674,106.432838439941,22.0891842345504,104.6,59.1797928411748,7.386,77.1561901569367,2.0916044806491,2.97004947697062,8.94995335353387,1.025261640548706,3.022751808166504,0.8569255471229553,27.131742477416992,64.245428,2518676.75,2568574.25,2662850.75,0.6076887249946594
FRA,2009,1.4333546,95.0966407247871,-0.818480147786109,54.2446958152522,100.0,0.716957702016136,-10.4600626605297,0.682311492843145,-2.82455153714783,48404.9657826363,1.5501891,20.8056292864457,24.123557619924,-8.92941837508975,0.0876204781574653,20.7177586249113,81.4146341463415,10.5216742580302,0.5084249,64706436.0,,1.1753528,1.86200746224824,41.8198464935277,2.21273,1.2421564,106.239227294922,20.7468106096774,107.5,52.1991123027613,9.122,77.1005391809676,-1.33303814192499,-9.59622731679175,2.86044855902674,1.0046900510787964,3.039546251296997,0.8696188926696777,26.832876205444336,64.598474,2474867.75,2487517.5,2586338.75,0.6213255524635315
FRA,2010,1.3817944,95.8471452301569,-0.832545468638349,54.591548563142,100.0,0.754308990105961,8.54336117245128,1.46961673029144,2.00032476039051,49130.422942344,1.4409639,20.9610611911773,26.3233800074675,8.60215855472046,1.53112270420919,21.3378695020042,81.6634146341463,10.2775341468866,0.7401354,65026211.0,,1.2341536,2.20263034447716,43.2656767272935,2.17771,1.2971705,106.424942016602,21.9860264776611,103.5,56.587555247796,9.279,77.0962844808803,4.52085213873784,11.8470983952319,3.32634463368643,0.9738234281539917,3.05643367767334,0.8849112391471863,26.876161575317383,64.952503,2563624.5,2591608.5,2636758.0,0.6207011938095093
FRA,2011,1.503435,96.6491919516285,-1.02802797917579,55.2764053631323,100.0,0.718413898653317,6.5271901533646,1.54005293306163,2.43757653729007,50085.6829779109,1.4686756,21.9422669989976,25.1193585926138,5.86990348384298,2.11159795175,22.4996452716579,82.1146341463415,10.3132840454103,0.5880869,65340830.0,,1.108929,1.94576614808198,42.9691339303891,2.18761,1.1807407,106.610641479492,21.8260251212647,99.0,60.6056354816406,9.228,77.1182717387509,3.31431839310667,5.51788947035175,4.80063594169405,0.9617089033126831,3.075263261795044,0.9011759161949158,27.0983829498291,65.310392,2626632.25,2665867.25,2694574.25,0.6191897988319397
FRA,2012,1.4686276,96.5785492959372,-1.22530807843013,56.2934642722207,100.0,0.778338120416812,2.64025053458128,1.22790071519382,0.183835264973013,49935.6269081617,1.5129077,21.1445636776072,26.6906319566323,0.330961831986826,1.9541953161351,21.8295648772748,81.9682926829268,10.2470795796382,0.6152427,65657659.0,,1.1365688,2.24469971191405,43.8790803963843,2.22761,1.2885997,105.813583374023,22.608974141338,98.1,61.6589570771102,9.841,77.1669464919916,2.74743359443485,2.74285501350239,3.72532666110646,0.9644427299499512,3.0942089557647705,0.9177148342132568,27.208675384521484,65.665818,2657192.0,2701083.0,2703011.75,0.6233840584754944
FRA,2013,1.3296179,95.8769626871841,-0.59799045690811,57.1679224697779,100.0,0.752945122701996,2.60217458117202,1.18823404938295,0.781756446231,50066.5304324783,1.4742784,21.1527297625311,27.1817177565412,2.74594428645294,0.863715497861804,21.520441960601,82.219512195122,10.2533499274342,0.4916417,65997932.0,,1.1440293,1.70354807584636,44.7264579054071,2.23369,1.2396775,104.376602172852,23.2041011683014,97.3,61.8192338733962,9.913,77.2440721470918,2.88974765617324,3.15001331842582,2.65167342916577,0.9435348510742188,3.113271474838257,0.9324448108673096,27.215930938720703,66.007876,2632049.5,2675257.0,2718589.75,0.62315434217453
FRA,2014,1.311456,93.9159081503646,-0.96273369938115,58.0626367615727,100.0,0.752728196932603,2.74335351335853,0.176974174772525,0.997832947295251,50326.567863089,1.4539502,21.0922067480042,27.4702736686884,4.26436616934076,0.50775882293799,21.8364708236132,82.719512195122,10.1814983481472,0.3877863,66312067.0,,1.0322133,1.64889771434924,44.9324802595085,2.27173,1.2630022,103.425827026367,23.1556593525911,96.8,62.1992669379507,10.273,77.3524296788613,3.16849193058366,3.47031825748584,2.39371597209796,0.9311797022819519,3.132451295852661,0.9472498297691345,27.31221580505371,66.32139,2633556.0,2680612.5,2744584.5,0.623721718788147
FRA,2015,1.2963551,94.9454202268228,-0.334528437032909,58.9738911271226,100.0,0.901296423367096,4.52536408333822,1.76596182973896,1.06675474783462,50682.8953586333,1.4592807,21.5310981790445,28.2116908505326,5.81940816310831,0.0375143805125182,21.7165418613305,82.3219512195122,10.3199116417468,0.1735665,66548272.0,,1.1137263,1.82304349468037,44.6530065209365,2.22401,1.2424867,103.396041870117,23.2974119760792,100.0,63.5046871956484,10.354,77.7610919150066,3.12721325699906,3.3526080435236,1.43702380935655,0.9407541155815125,3.1517491340637207,0.9628301858901978,27.38507652282715,66.59631499999999,2716354.5,2730343.75,2775129.5,0.6179559826850891
FRA,2016,1.3423858,97.4904687619857,-0.538632351885894,59.6623497311224,100.0,0.903421436257263,2.11205230564832,1.44200321416196,0.860031075424033,50984.075297832,1.4200425,21.1607249969519,27.9331801598168,3.80056393340557,0.183334861123765,21.5978606152326,82.5731707317073,10.1652320223789,-0.0415329,66724104.0,,1.1025649,1.92813809141289,44.4509842015877,2.22468,1.2562889,103.308097839355,23.1463283405753,99.6,63.3427564383351,10.057,78.5999114705779,2.78974074234593,2.55312687440671,1.59691227583204,0.934198260307312,3.171165943145752,0.9799972772598267,27.584110260009766,66.828164,2763681.0,2765765.25,2805530.25,0.6203251481056213
FRA,2017,1.3564923,101.617830234188,-0.47461518521567,60.2613491660523,100.0,0.885205508269372,4.40647499560305,1.68928072199317,2.08361485997399,51895.5662985838,1.4018117,21.6185171335885,26.0180218998669,4.45376285349295,1.03228275064681,22.1813991959176,82.5756097560976,10.0100515756887,0.229972,66918020.0,,1.2328687,1.90966013668591,45.0848754876607,2.20422,1.2449136,103.756080627441,23.7863349624871,96.9,65.3958481559711,9.409,78.6467804026368,3.44658623167955,5.17026302354977,2.22314331448899,0.9428341388702393,3.190702438354492,1.0,27.881641387939453,67.02241099999999,2869816.5,2869816.5,2869816.5,0.6233615279197693
FRA,2018,1.4123369,104.624051971951,-0.735670615255372,60.8249786780729,100.0,0.846772667108111,3.76728552414897,2.78594184568695,1.64590872395887,52560.9536243841,1.5186813,21.8900056739386,25.9347849255776,3.16058294939539,1.85081508315493,22.6115738942638,82.6756097560976,9.88620521645328,0.1043516,67158348.0,,1.2678981,1.83376419046355,44.7259377621146,2.20407,1.225462,103.773330688477,24.3098642807809,95.9,66.8022607812266,9.018,78.6714432536599,3.28663086462807,4.12857650045815,2.44258329692817,0.9262481927871704,3.2103593349456787,1.0215266942977905,28.182064056396484,67.19102699999999,2901337.75,2902140.75,2921268.5,0.6241320371627808
FRA,2019,1.3620502,106.913030586051,0.587362764575748,61.339333625721,100.0,0.893276257067409,2.0784475505063,1.96486943301562,2.02744646419237,53448.5548849943,1.4821333,23.4899898451564,26.9265976407414,1.93612581644666,1.10825492288294,23.0250733613606,82.8268292682927,9.91095000638926,0.2040672,67382061.0,,1.4571643,2.15547480521791,43.3488714857635,2.19668,1.1849149,104.07689666748,24.6605263993177,96.4,66.4289607281749,8.415,78.6890784549356,2.680308747553,1.27890715448402,2.20607305781525,0.9086601734161377,3.230137348175049,1.0448414087295532,28.532564163208008,67.351247,2950146.25,2946958.25,2965338.5,0.6241320371627808
FRA,2020,1.2939757,125.397439701102,-2.00313613657686,61.777215608517,100.0,0.875506396987998,-16.5719687184247,0.731471704018579,-7.44064589948231,49311.333409639,1.4906558,20.7835856396957,21.1920405248012,-12.2379249320294,0.476498852725065,22.8044182138435,82.1756097560976,9.24566710385932,0.1270887,67601110.0,,1.2588514,2.93207471945523,42.9822123869451,2.2742,1.1272001,104.566566467285,24.7888064416138,97.8,58.8388907240647,8.009,78.7119131765249,-2.88621185457086,-8.51501859309677,1.90509722047501,,,,,,,,,
