origin,iso,h,model,actual,pred,err,sq,abs
2003,BGD,5,pooled_mean,6.01378975738535,4.619186137266668,-1.3946036201186818,1.9449192572481324,1.3946036201186818
2003,CHN,1,pooled_mean,10.1404291872206,4.619186137266668,-5.521243049953931,30.484124816664586,5.521243049953931
2003,CHN,2,pooled_mean,11.4535130030645,4.619186137266668,-6.834326865797832,46.708023708566024,6.834326865797832
2003,CHN,3,pooled_mean,12.6752842281595,4.619186137266668,-8.056098090892831,64.90071645008712,8.056098090892831
2003,CHN,4,pooled_mean,14.1507710506103,4.619186137266668,-9.531584913343632,90.85111096027994,9.531584913343632
2003,CHN,5,pooled_mean,9.66877608164454,4.619186137266668,-5.049589944377871,25.49835860636211,5.049589944377871
2003,DEU,1,pooled_mean,1.16208684507278,4.619186137266668,3.457099292193888,11.951535516087482,3.457099292193888
2003,DEU,2,pooled_mean,0.885485292551564,4.619186137266668,3.7337008447151043,13.940521997826284,3.7337008447151043
2003,DEU,3,pooled_mean,3.86668241523209,4.619186137266668,0.7525037220345783,0.5662618516758938,0.7525037220345783
2003,DEU,4,pooled_mean,2.8891174138025,4.619186137266668,1.7300687234641683,2.9931377879089367,1.7300687234641683
2003,DEU,5,pooled_mean,0.887902330743628,4.619186137266668,3.7312838065230403,13.922478844821068,3.7312838065230403
2003,FRA,1,pooled_mean,2.86825052501032,4.619186137266668,1.7509356122563484,3.0657755182675137,1.7509356122563484
2003,FRA,2,pooled_mean,1.88856584109286,4.619186137266668,2.730620296173808,7.456287201876336,2.730620296173808
2003,FRA,3,pooled_mean,2.71406448755236,4.619186137266668,1.9051216497143084,3.6294885002101682,1.9051216497143084
2003,FRA,4,pooled_mean,2.53048188351066,4.619186137266668,2.088704253756008,4.362685459658443,2.088704253756008
2003,FRA,5,pooled_mean,0.380171435849121,4.619186137266668,4.239014701417547,17.969245638834096,4.239014701417547
2003,GBR,1,pooled_mean,2.32601853325993,4.619186137266668,2.2931676040067384,5.2586176600660055,2.2931676040067384
2003,GBR,2,pooled_mean,2.7906547174688,4.619186137266668,1.8285314197978684,3.3435271531880084,1.8285314197978684
2003,GBR,3,pooled_mean,2.18982132415704,4.619186137266668,2.429364813109628,5.901813395175179,2.429364813109628
2003,GBR,4,pooled_mean,2.93091133582351,4.619186137266668,1.6882748014431583,2.8502718051879357,1.6882748014431583
2003,GBR,5,pooled_mean,-0.0494116727402769,4.619186137266668,4.668597810006945,21.795805511601646,4.668597810006945
2003,IDN,1,pooled_mean,5.03087394501685,4.619186137266668,-0.411687807750182,0.1694868510501508,0.411687807750182
2003,IDN,2,pooled_mean,5.69257130383384,4.619186137266668,-1.0733851665671716,1.1521557158064348,1.0733851665671716
2003,IDN,3,pooled_mean,5.50095178520348,4.619186137266668,-0.8817656479368114,0.7775106578814249,0.8817656479368114
2003,IDN,4,pooled_mean,6.34502222667214,4.619186137266668,-1.7258360894054716,2.978510207494371,1.7258360894054716
2003,IDN,5,pooled_mean,6.01370360009123,4.619186137266668,-1.3945174628245613,1.944678954122652,1.3945174628245613
2003,IND,1,pooled_mean,7.92293661307978,4.619186137266668,-3.3037504758131115,10.91476720643536,3.3037504758131115
2003,IND,2,pooled_mean,7.92343062131789,4.619186137266668,-3.304244484051222,10.918031610382926,3.304244484051222
2003,IND,3,pooled_mean,8.06073257305057,4.619186137266668,-3.441546435783902,11.84424186965688,3.441546435783902
2003,IND,4,pooled_mean,7.66081506510766,4.619186137266668,-3.041628927840992,9.251506534679141,3.041628927840992
2003,IND,5,pooled_mean,3.08669805950082,4.619186137266668,1.5324880777658483,2.3485197084944645,1.5324880777658483
2003,JPN,1,pooled_mean,2.11294823723127,4.619186137266668,2.5062379000353983,6.281228411573843,2.5062379000353983
2003,JPN,2,pooled_mean,1.8482813374834,4.619186137266668,2.7709047997832683,7.677913409461954,2.7709047997832683
2003,JPN,3,pooled_mean,1.54630843078741,4.619186137266668,3.0728777064792583,9.442577398977226,3.0728777064792583
2003,JPN,4,pooled_mean,1.72837912865577,4.619186137266668,2.8908070086108983,8.356765161033891,2.8908070086108983
2003,JPN,5,pooled_mean,-1.16662209355141,4.619186137266668,5.785808230818079,33.475576883802226,5.785808230818079
2003,KOR,1,pooled_mean,5.1836368597334,4.619186137266668,-0.5644507224667317,0.31860461809321533,0.5644507224667317
2003,KOR,2,pooled_mean,4.35823667337156,4.619186137266668,0.2609494638951082,0.06809462270714438,0.2609494638951082
2003,KOR,3,pooled_mean,5.24500550580342,4.619186137266668,-0.6258193685367521,0.3916498820357392,0.6258193685367521
2003,KOR,4,pooled_mean,5.8419633918717,4.619186137266668,-1.222777254605032,1.4951842143794192,1.222777254605032
2003,KOR,5,pooled_mean,3.00440451679569,4.619186137266668,1.6147816204709784,2.607519681810879,1.6147816204709784
2003,MYS,1,pooled_mean,6.78343772370305,4.619186137266668,-2.1642515864363814,4.683984929392394,2.1642515864363814
2003,MYS,2,pooled_mean,5.33213916141486,4.619186137266668,-0.7129530241481916,0.5083020146420519,0.7129530241481916
2003,MYS,3,pooled_mean,5.5848470671515,4.619186137266668,-0.965660929884832,0.9325010315060384,0.965660929884832
2003,MYS,4,pooled_mean,6.29878592740947,4.619186137266668,-1.6795997901428015,2.821055455047743,1.6795997901428015
2003,MYS,5,pooled_mean,4.83176988913097,4.619186137266668,-0.2125837518643019,0.04519185155670308,0.2125837518643019
2003,NLD,1,pooled_mean,2.01628331561487,4.619186137266668,2.6029028216517984,6.7751030989628935,2.6029028216517984
2003,NLD,2,pooled_mean,2.03401576512488,4.619186137266668,2.5851703721417882,6.683105852999712,2.5851703721417882
2003,NLD,3,pooled_mean,3.53729585853395,4.619186137266668,1.0818902787327183,1.170486575216359,1.0818902787327183
2003,NLD,4,pooled_mean,3.88542348324803,4.619186137266668,0.7337626540186384,0.538407632432476,0.7337626540186384
2003,NLD,5,pooled_mean,2.11674514240192,4.619186137266668,2.5024409948647484,6.262210932779672,2.5024409948647484
2003,PHL,1,pooled_mean,6.56922851180626,4.619186137266668,-1.950042374539592,3.802665262500011,1.950042374539592
2003,PHL,2,pooled_mean,4.94250511877678,4.619186137266668,-0.32331898151011185,0.10453516380473604,0.32331898151011185
2003,PHL,3,pooled_mean,5.31641682136939,4.619186137266668,-0.6972306841027214,0.4861306268543488,0.6972306841027214
2003,PHL,4,pooled_mean,6.51929155018938,4.619186137266668,-1.900105412922712,3.6104005802181898,1.900105412922712
2003,PHL,5,pooled_mean,4.34448730509183,4.619186137266668,0.27469883217483826,0.07545944839821996,0.27469883217483826
2003,SGP,1,pooled_mean,9.93998268434957,4.619186137266668,-5.320796547082901,28.310875895449325,5.320796547082901
2003,SGP,2,pooled_mean,7.36632239250758,4.619186137266668,-2.7471362552409113,7.5467576048590574,2.7471362552409113
2003,SGP,3,pooled_mean,9.00676607871758,4.619186137266668,-4.3875799414509125,19.250857742622394,4.3875799414509125
2003,SGP,4,pooled_mean,9.02151951268893,4.619186137266668,-4.402333375422261,19.380539148356757,4.402333375422261
2003,SGP,5,pooled_mean,1.86348345462035,4.619186137266668,2.7557026826463185,7.5938972751441165,2.7557026826463185
2003,THA,1,pooled_mean,6.28934214285795,4.619186137266668,-1.6701560055912816,2.789421083012625,1.6701560055912816
2003,THA,2,pooled_mean,4.18763842884337,4.619186137266668,0.4315477084232979,0.18623342464539977,0.4315477084232979
2003,THA,3,pooled_mean,4.96781089246107,4.619186137266668,-0.34862475519440217,0.12153921993435685,0.34862475519440217
2003,THA,4,pooled_mean,5.43515169050809,4.619186137266668,-0.8159655532414218,0.6657997840765796,0.8159655532414218
2003,THA,5,pooled_mean,1.72569884866334,4.619186137266668,2.8934872886033283,8.37226868930904,2.8934872886033283
2003,USA,1,pooled_mean,3.84777169267127,4.619186137266668,0.7714144445953983,0.5950802453304269,0.7714144445953983
2003,USA,2,pooled_mean,3.48354993710312,4.619186137266668,1.1356362001635483,1.2896695791219026,1.1356362001635483
2003,USA,3,pooled_mean,2.78453963674239,4.619186137266668,1.8346465005242782,3.3659277818859805,1.8346465005242782
2003,USA,4,pooled_mean,2.0038583039496,4.619186137266668,2.6153278333170684,6.839939675722952,2.6153278333170684
2003,USA,5,pooled_mean,0.113587247501258,4.619186137266668,4.505598889765411,20.300421355455303,4.505598889765411
2003,VNM,1,pooled_mean,7.53641060890386,4.619186137266668,-2.9172244716371916,8.510198617918892,2.9172244716371916
2003,VNM,2,pooled_mean,7.54724772895918,4.619186137266668,-2.9280615916925115,8.573544684744883,2.9280615916925115
2003,VNM,3,pooled_mean,6.97795481056711,4.619186137266668,-2.3587686733004416,5.563789654143525,2.3587686733004416
2003,VNM,4,pooled_mean,7.12950448605439,4.619186137266668,-2.510318348787722,6.301698212260315,2.510318348787722
2003,VNM,5,pooled_mean,5.66177120891362,4.619186137266668,-1.0425850716469514,1.0869836316210786,1.0425850716469514
2003,BGD,1,ar1_fe,5.23953291029852,4.65570485983058,-0.5838280504679396,0.34085519251319507,0.5838280504679396
2003,BGD,2,ar1_fe,6.53594493875502,4.634549565507269,-1.9013953732477509,3.6153043654079537,1.9013953732477509
2003,BGD,3,ar1_fe,6.67190498576788,4.629212898158844,-2.042692087609036,4.172590964780563,2.042692087609036
2003,BGD,4,ar1_fe,7.05859935449848,4.627866662178739,-2.430732692319741,5.908461421511976,2.430732692319741
2003,BGD,5,ar1_fe,6.01378975738535,4.627527058602987,-1.386262698782363,1.9217242700353605,1.386262698782363
2003,CHN,1,ar1_fe,10.1404291872206,10.314539853654363,0.17411066643376394,0.030314524166009413,0.17411066643376394
2003,CHN,2,ar1_fe,11.4535130030645,10.365175797845986,-1.0883372052185152,1.1844778722628484,1.0883372052185152
2003,CHN,3,ar1_fe,12.6752842281595,10.37794929964153,-2.2973349285179694,5.277747773788663,2.2973349285179694
2003,CHN,4,ar1_fe,14.1507710506103,10.38117156301048,-3.7695994875998213,14.209880296912836,3.7695994875998213
2003,CHN,5,ar1_fe,9.66877608164454,10.381984416164224,0.7132083345196847,0.5086661284283425,0.7132083345196847
2003,DEU,1,ar1_fe,1.16208684507278,0.9690403342219138,-0.1930465108508661,0.03726695535169357,0.1930465108508661
2003,DEU,2,ar1_fe,0.885485292551564,1.3471404726916938,0.46165518014012974,0.21312550535021563,0.46165518014012974
2003,DEU,3,ar1_fe,3.86668241523209,1.4425205998867625,-2.4241618153453275,5.876560506978354,2.4241618153453275
2003,DEU,4,ar1_fe,2.8891174138025,1.4665813386650284,-1.4225360751374716,2.0236088850675222,1.4225360751374716
2003,DEU,5,ar1_fe,0.887902330743628,1.4726509379367085,0.5847486071930805,0.3419309336142476,0.5847486071930805
2003,FRA,1,ar1_fe,2.86825052501032,1.6997139430607229,-1.168536581949597,1.3654777433544472,1.168536581949597
2003,FRA,2,ar1_fe,1.88856584109286,1.8843408320949948,-0.004225008997865265,1.785070103204245e-05,0.004225008997865265
2003,FRA,3,ar1_fe,2.71406448755236,1.9309150973967415,-0.7831493901556184,0.6133229673011169,0.7831493901556184
2003,FRA,4,ar1_fe,2.53048188351066,1.9426639937776735,-0.5878178897329867,0.34552987149014164,0.5878178897329867
2003,FRA,5,ar1_fe,0.380171435849121,1.9456277885960258,1.5654563527469048,2.4506535923556414,1.5654563527469048
2003,GBR,1,ar1_fe,2.32601853325993,3.016650325518846,0.690631792258916,0.47697227247876256,0.690631792258916
2003,GBR,2,ar1_fe,2.7906547174688,2.9657273455100364,0.17507262804123647,0.030650425089265135,0.17507262804123647
2003,GBR,3,ar1_fe,2.18982132415704,2.9528814356141835,0.7630601114571434,0.582260733696988,0.7630601114571434
2003,GBR,4,ar1_fe,2.93091133582351,2.9496409064655786,0.018729570642068705,0.0003507968164362419,0.018729570642068705
2003,GBR,5,ar1_fe,-0.0494116727402769,2.9488234455579363,2.998235118298213,8.989413824596701,2.998235118298213
2003,IDN,1,ar1_fe,5.03087394501685,4.246392274903383,-0.7844816701134674,0.615411490744015,0.7844816701134674
2003,IDN,2,ar1_fe,5.69257130383384,4.111690447576451,-1.580880856257389,2.4991842816810954,1.580880856257389
2003,IDN,3,ar1_fe,5.50095178520348,4.077710355752502,-1.4232414294509779,2.025616166505663,1.4232414294509779
2003,IDN,4,ar1_fe,6.34502222667214,4.069138485101025,-2.275883741571115,5.179646805147738,2.275883741571115
2003,IDN,5,ar1_fe,6.01370360009123,4.0669761317193345,-1.9467274683718951,3.789747836113648,1.9467274683718951
2003,IND,1,ar1_fe,7.92293661307978,6.197084182917758,-1.7258524301620222,2.9785666106961575,1.7258524301620222
2003,IND,2,ar1_fe,7.92343062131789,5.777498228871191,-2.1459323924466993,4.605025832952014,2.1459323924466993
2003,IND,3,ar1_fe,8.06073257305057,5.671652825512725,-2.3890797475378456,5.707702040095496,2.3890797475378456
2003,IND,4,ar1_fe,7.66081506510766,5.644952099942504,-2.015862965165156,4.063703494324455,2.015862965165156
2003,IND,5,ar1_fe,3.08669805950082,5.638216533509244,2.551518474008424,6.510246523206276,2.551518474008424
2003,JPN,1,ar1_fe,2.11294823723127,1.0926639856944627,-1.0202842515368074,1.0409799539340232,1.0202842515368074
2003,JPN,2,ar1_fe,1.8482813374834,1.020152570299412,-0.8281287671839879,0.6857972550376715,0.8281287671839879
2003,JPN,3,ar1_fe,1.54630843078741,1.0018607282189915,-0.5444477025684185,0.29642330083202906,0.5444477025684185
2003,JPN,4,ar1_fe,1.72837912865577,0.9972463997732957,-0.7311327288824743,0.5345550672431336,0.7311327288824743
2003,JPN,5,ar1_fe,-1.16662209355141,0.996082382124819,2.162704475676229,4.677290649109992,2.162704475676229
2003,KOR,1,ar1_fe,5.1836368597334,5.761425084344576,0.5777882246111758,0.3338392324993346,0.5777882246111758
2003,KOR,2,ar1_fe,4.35823667337156,6.439175805267736,2.0809391318961756,4.330307670656809,2.0809391318961756
2003,KOR,3,ar1_fe,5.24500550580342,6.610146253016903,1.3651407472134824,1.863609259702585,1.3651407472134824
2003,KOR,4,ar1_fe,5.8419633918717,6.65327552326502,0.8113121313933194,0.6582273745459707,0.8113121313933194
2003,KOR,5,ar1_fe,3.00440451679569,6.6641553798520725,3.6597508630563826,13.393776379641938,3.6597508630563826
2003,MYS,1,ar1_fe,6.78343772370305,6.230787006404876,-0.5526507172981736,0.3054228153301858,0.5526507172981736
2003,MYS,2,ar1_fe,5.33213916141486,6.342359192573583,1.010220031158723,1.0205445113543314,1.010220031158723
2003,MYS,3,ar1_fe,5.5848470671515,6.370504565255201,0.785657498103701,0.6172577043265669,0.785657498103701
2003,MYS,4,ar1_fe,6.29878592740947,6.377604560608786,0.07881863319931615,0.006212376939408341,0.07881863319931615
2003,MYS,5,ar1_fe,4.83176988913097,6.379395616445607,1.547625727314637,2.395145391846159,1.547625727314637
2003,NLD,1,ar1_fe,2.01628331561487,2.000367950397779,-0.015915365217090915,0.00025329884999338736,0.015915365217090915
2003,NLD,2,ar1_fe,2.03401576512488,2.480298832470653,0.44628306734577317,0.19916857619955192,0.44628306734577317
2003,NLD,3,ar1_fe,3.53729585853395,2.601366940941105,-0.9359289175928449,0.8759629387865143,0.9359289175928449
2003,NLD,4,ar1_fe,3.88542348324803,2.631907769706501,-1.2535157135415287,1.5713016440955279,1.2535157135415287
2003,NLD,5,ar1_fe,2.11674514240192,2.6396120465260644,0.5228669041241445,0.27338979942836733,0.5228669041241445
2003,PHL,1,ar1_fe,6.56922851180626,3.696253355542975,-2.8729751562632853,8.253986248506049,2.8729751562632853
2003,PHL,2,ar1_fe,4.94250511877678,3.3454438677741853,-1.5970612510025948,2.550604639453973,1.5970612510025948
2003,PHL,3,ar1_fe,5.31641682136939,3.2569481224405763,-2.0594686989288133,4.241411321867539,2.0594686989288133
2003,PHL,4,ar1_fe,6.51929155018938,3.234624048505288,-3.2846675016840923,10.789040596619616,3.2846675016840923
2003,PHL,5,ar1_fe,4.34448730509183,3.22899254299969,-1.11549476209214,1.2443285642550002,1.11549476209214
2003,SGP,1,ar1_fe,9.93998268434957,5.5782271413527535,-4.361755542996816,19.02491141686345,4.361755542996816
2003,SGP,2,ar1_fe,7.36632239250758,5.838049403185352,-1.528272989322228,2.335618329891899,1.528272989322228
2003,SGP,3,ar1_fe,9.00676607871758,5.90359256982369,-3.1031735088938905,9.629685826300822,3.1031735088938905
2003,SGP,4,ar1_fe,9.02151951268893,5.920126590668097,-3.101392922020832,9.618638056760913,3.101392922020832
2003,SGP,5,ar1_fe,1.86348345462035,5.924297488403199,4.060814033782849,16.490210616967733,4.060814033782849
2003,THA,1,ar1_fe,6.28934214285795,5.307423947510352,-0.9819181953475979,0.9641633423546835,0.9819181953475979
2003,THA,2,ar1_fe,4.18763842884337,4.832713278928651,0.6450748500852805,0.41612156221254715,0.6450748500852805
2003,THA,3,ar1_fe,4.96781089246107,4.712962029607705,-0.2548488628533656,0.06494794289765356,0.2548488628533656
2003,THA,4,ar1_fe,5.43515169050809,4.682753393773225,-0.7523982967348655,0.5661031969295267,0.7523982967348655
2003,THA,5,ar1_fe,1.72569884866334,4.675132916457497,2.949434067794157,8.699161320264789,2.949434067794157
2003,USA,1,ar1_fe,3.84777169267127,3.0178611109384623,-0.8299105817328076,0.6887515736720872,0.8299105817328076
2003,USA,2,ar1_fe,3.48354993710312,3.07392753897774,-0.4096223981253799,0.16779050904598725,0.4096223981253799
2003,USA,3,ar1_fe,2.78453963674239,3.0880709430489524,0.30353130630656233,0.09213125390816816,0.30353130630656233
2003,USA,4,ar1_fe,2.0038583039496,3.091638780090068,1.0877804761404684,1.183266364272384,1.0877804761404684
2003,USA,5,ar1_fe,0.113587247501258,3.092538808194184,2.9789515606929258,8.874152400954818,2.9789515606929258
2003,VNM,1,ar1_fe,7.53641060890386,7.256144787116639,-0.2802658217872205,0.07854893086206603,0.2802658217872205
2003,VNM,2,ar1_fe,7.54724772895918,7.3462226686617225,-0.20102506029745726,0.040411074867596326,0.20102506029745726
2003,VNM,3,ar1_fe,6.97795481056711,7.368945854730904,0.39099104416379404,0.15287399661629394,0.39099104416379404
2003,VNM,4,ar1_fe,7.12950448605439,7.374678040882243,0.2451735548278524,0.06011007198692595,0.2451735548278524
2003,VNM,5,ar1_fe,5.66177120891362,7.376124051048844,1.7143528421352245,2.9390056673371223,1.7143528421352245
2003,BGD,1,ncd_lp,5.23953291029852,4.65570485983058,-0.5838280504679396,0.34085519251319507,0.5838280504679396
2003,CHN,1,ncd_lp,10.1404291872206,10.314539853654363,0.17411066643376394,0.030314524166009413,0.17411066643376394
2003,DEU,1,ncd_lp,1.16208684507278,0.9690403342219138,-0.1930465108508661,0.03726695535169357,0.1930465108508661
2003,FRA,1,ncd_lp,2.86825052501032,1.6997139430607229,-1.168536581949597,1.3654777433544472,1.168536581949597
2003,GBR,1,ncd_lp,2.32601853325993,3.016650325518846,0.690631792258916,0.47697227247876256,0.690631792258916
2003,IDN,1,ncd_lp,5.03087394501685,4.246392274903383,-0.7844816701134674,0.615411490744015,0.7844816701134674
2003,IND,1,ncd_lp,7.92293661307978,6.197084182917758,-1.7258524301620222,2.9785666106961575,1.7258524301620222
2003,JPN,1,ncd_lp,2.11294823723127,1.0926639856944627,-1.0202842515368074,1.0409799539340232,1.0202842515368074
2003,KOR,1,ncd_lp,5.1836368597334,5.761425084344576,0.5777882246111758,0.3338392324993346,0.5777882246111758
2003,MYS,1,ncd_lp,6.78343772370305,6.230787006404876,-0.5526507172981736,0.3054228153301858,0.5526507172981736
2003,NLD,1,ncd_lp,2.01628331561487,2.000367950397779,-0.015915365217090915,0.00025329884999338736,0.015915365217090915
2003,PHL,1,ncd_lp,6.56922851180626,3.696253355542975,-2.8729751562632853,8.253986248506049,2.8729751562632853
2003,SGP,1,ncd_lp,9.93998268434957,5.5782271413527535,-4.361755542996816,19.02491141686345,4.361755542996816
2003,THA,1,ncd_lp,6.28934214285795,5.307423947510352,-0.9819181953475979,0.9641633423546835,0.9819181953475979
2003,USA,1,ncd_lp,3.84777169267127,3.0178611109384623,-0.8299105817328076,0.6887515736720872,0.8299105817328076
2003,VNM,1,ncd_lp,7.53641060890386,7.256144787116639,-0.2802658217872205,0.07854893086206603,0.2802658217872205
2003,BGD,2,ncd_lp,6.53594493875502,4.904450029215466,-1.631494909539554,2.6617756398534773,1.631494909539554
2003,CHN,2,ncd_lp,11.4535130030645,10.248988084825912,-1.2045249182385884,1.4508802786576782,1.2045249182385884
2003,DEU,2,ncd_lp,0.885485292551564,1.222279990065849,0.3367946975142849,0.11343066827373868,0.3367946975142849
2003,FRA,2,ncd_lp,1.88856584109286,1.9854775173300239,0.09691167623716379,0.009391872991096856,0.09691167623716379
2003,GBR,2,ncd_lp,2.7906547174688,3.1509940182860836,0.3603393008172837,0.12984441171348887,0.3603393008172837
2003,IDN,2,ncd_lp,5.69257130383384,3.926177020468709,-1.766394283365131,3.1201487643050143,1.766394283365131
2003,IND,2,ncd_lp,7.92343062131789,6.084092879054229,-1.8393377422636616,3.3831633301155843,1.8393377422636616
2003,JPN,2,ncd_lp,1.8482813374834,0.7965590653052929,-1.051722272178107,1.1061197377954801,1.051722272178107
2003,KOR,2,ncd_lp,4.35823667337156,6.36215350302961,2.00391682965805,4.01568266018677,2.00391682965805
2003,MYS,2,ncd_lp,5.33213916141486,6.208978162746784,0.8768390013319243,0.7688466342567662,0.8768390013319243
2003,NLD,2,ncd_lp,2.03401576512488,2.650319768559088,0.616304003434208,0.3798306246490323,0.616304003434208
2003,PHL,2,ncd_lp,4.94250511877678,3.6300663378813103,-1.3124387808954698,1.722495553598387,1.3124387808954698
2003,SGP,2,ncd_lp,7.36632239250758,5.769724173328745,-1.5965982191788344,2.5491258734850253,1.5965982191788344
2003,THA,2,ncd_lp,4.18763842884337,4.373497514099156,0.18585908525578532,0.03454359957211728,0.18585908525578532
2003,USA,2,ncd_lp,3.48354993710312,3.2172775882124944,-0.26627234889062557,0.07090096378373102,0.26627234889062557
2003,VNM,2,ncd_lp,7.54724772895918,7.490219528562251,-0.05702820039692913,0.003252215640512308,0.05702820039692913
2003,BGD,3,ncd_lp,6.67190498576788,4.815562968668434,-1.856342017099446,3.44600568444884,1.856342017099446
2003,CHN,3,ncd_lp,12.6752842281595,9.89477567045063,-2.7805085577088704,7.731227839492263,2.7805085577088704
2003,DEU,3,ncd_lp,3.86668241523209,1.1744778356875114,-2.692204579544579,7.247965498120802,2.692204579544579
2003,FRA,3,ncd_lp,2.71406448755236,2.041484514619216,-0.6725799729331436,0.45236381999074826,0.6725799729331436
2003,GBR,3,ncd_lp,2.18982132415704,3.335824417654392,1.146003093497352,1.3133230903055004,1.146003093497352
2003,IDN,3,ncd_lp,5.50095178520348,3.6854315641335176,-1.8155202210699621,3.2961136731139242,1.8155202210699621
2003,IND,3,ncd_lp,8.06073257305057,6.1053629464453145,-1.9553696266052558,3.8234703766503775,1.9553696266052558
2003,JPN,3,ncd_lp,1.54630843078741,0.8123725221348119,-0.7339359086525981,0.5386619180097147,0.7339359086525981
2003,KOR,3,ncd_lp,5.24500550580342,6.399994708164733,1.1549892023613122,1.33400005757122,1.1549892023613122
2003,MYS,3,ncd_lp,5.5848470671515,5.961581573872989,0.37673450672148867,0.14192888855468339,0.37673450672148867
2003,NLD,3,ncd_lp,3.53729585853395,2.763024454757927,-0.774271403776023,0.5994962067052932,0.774271403776023
2003,PHL,3,ncd_lp,5.31641682136939,3.880890644085184,-1.4355261772842058,2.060735405668205,1.4355261772842058
2003,SGP,3,ncd_lp,9.00676607871758,5.749253274441086,-3.2575128042764945,10.61138967002531,3.2575128042764945
2003,THA,3,ncd_lp,4.96781089246107,4.058641494916076,-0.9091693975449946,0.8265889934323284,0.9091693975449946
2003,USA,3,ncd_lp,2.78453963674239,3.214453689834722,0.429914053092332,0.18482609304627645,0.429914053092332
2003,VNM,3,ncd_lp,6.97795481056711,7.3740654508402566,0.3961106402731467,0.1569036393376022,0.3961106402731467
2003,BGD,4,ncd_lp,7.05859935449848,4.792262197970673,-2.2663371565278077,5.1362841070585485,2.2663371565278077
2003,CHN,4,ncd_lp,14.1507710506103,9.538150707193786,-4.6126203434165145,21.276266432499884,4.6126203434165145
2003,DEU,4,ncd_lp,2.8891174138025,1.4073577760265907,-1.4817596377759092,2.195611624141794,1.4817596377759092
2003,FRA,4,ncd_lp,2.53048188351066,2.282715184654304,-0.24776669885635627,0.061388337062176335,0.24776669885635627
2003,GBR,4,ncd_lp,2.93091133582351,3.326313185655416,0.39540184983190585,0.15634262285049302,0.39540184983190585
2003,IDN,4,ncd_lp,6.34502222667214,3.410525800563109,-2.934496426109031,8.611269274846675,2.934496426109031
2003,IND,4,ncd_lp,7.66081506510766,6.215738495266355,-1.445076569841305,2.088246292704312,1.445076569841305
2003,JPN,4,ncd_lp,1.72837912865577,0.9618476656225345,-0.7665314630332354,0.5875704838198723,0.7665314630332354
2003,KOR,4,ncd_lp,5.8419633918717,6.390660002710043,0.5486966108383431,0.30106797074548414,0.5486966108383431
2003,MYS,4,ncd_lp,6.29878592740947,5.557593617566696,-0.7411923098427735,0.549366040170066,0.7411923098427735
2003,NLD,4,ncd_lp,3.88542348324803,2.933963708150386,-0.9514597750976437,0.9052757036288587,0.9514597750976437
2003,PHL,4,ncd_lp,6.51929155018938,4.00432001930866,-2.51497153088072,6.325081801140512,2.51497153088072
2003,SGP,4,ncd_lp,9.02151951268893,5.24761381151443,-3.773905701174499,14.242364241357386,3.773905701174499
2003,THA,4,ncd_lp,5.43515169050809,3.6813820704327345,-1.7537696200753556,3.0757078802992575,1.7537696200753556
2003,USA,4,ncd_lp,2.0038583039496,3.277789387324966,1.2739310833753663,1.6229004051899345,1.2739310833753663
2003,VNM,4,ncd_lp,7.12950448605439,7.308679459522202,0.17917497346781186,0.032103671117191084,0.17917497346781186
2003,BGD,5,ncd_lp,6.01378975738535,4.826871170142483,-1.1869185872428671,1.4087757327426036,1.1869185872428671
2003,CHN,5,ncd_lp,9.66877608164454,9.131717643858217,-0.5370584377863228,0.28843176559748557,0.5370584377863228
2003,DEU,5,ncd_lp,0.887902330743628,1.3274729902597104,0.43957065951608243,0.19322236470740367,0.43957065951608243
2003,FRA,5,ncd_lp,0.380171435849121,2.3141802128441085,1.9340087769949874,3.740389949493647,1.9340087769949874
2003,GBR,5,ncd_lp,-0.0494116727402769,3.1900634952382934,3.2394751679785703,10.494199363949786,3.2394751679785703
2003,IDN,5,ncd_lp,6.01370360009123,2.930156233483938,-3.0835473666072915,9.508264362110761,3.0835473666072915
2003,IND,5,ncd_lp,3.08669805950082,6.108694018239635,3.0219959587388154,9.132459574633732,3.0219959587388154
2003,JPN,5,ncd_lp,-1.16662209355141,1.0023834593517469,2.169005552903157,4.70458508852473,2.169005552903157
2003,KOR,5,ncd_lp,3.00440451679569,6.107976922521096,3.103572405725406,9.632161677580184,3.103572405725406
2003,MYS,5,ncd_lp,4.83176988913097,5.159290530463677,0.32752064133270675,0.10726977049898753,0.32752064133270675
2003,NLD,5,ncd_lp,2.11674514240192,2.9881741749390054,0.8714290325370855,0.7593885587485207,0.8714290325370855
2003,PHL,5,ncd_lp,4.34448730509183,3.9100475698935404,-0.4344397351982896,0.18873788351916,0.4344397351982896
2003,SGP,5,ncd_lp,1.86348345462035,4.684292231242625,2.8208087766222754,7.956962154269258,2.8208087766222754
2003,THA,5,ncd_lp,1.72569884866334,3.2192470312648562,1.4935481826015162,2.230686173752292,1.4935481826015162
2003,USA,5,ncd_lp,0.113587247501258,3.2501680075242136,3.1365807600229556,9.838138864146181,3.1365807600229556
2003,VNM,5,ncd_lp,5.66177120891362,7.107580007047504,1.4458087981338847,2.0903630807613482,1.4458087981338847
2003,BGD,1,hb_dlp_sv,5.23953291029852,4.636183294420921,-0.6033496158775984,0.36403075897964554,0.6033496158775984
